id,event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,created_date,client_id,created_by_id,last_modified_by_id,police_station,kgid,closed_by_id,closed_datetime,gba_identifier,zone,junction,resolution_minutes,severity_class,hour,day_of_week,month,quarter,week_of_year,is_weekend,is_peak_hour,event_density_zone,event_density_junction,avg_res_time_cause,avg_res_time_zone,avg_res_time_corridor,cluster_id
FKID007825,unplanned,12.9661307,77.5869643,0.0,0.0,"NH 275, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-01-16 04:22:38.093000+00:00,closed,no,2024-01-16 05:11:57.048179+00:00,Unknown,bmtc_bus,Mysore Road,High,2024-01-16 04:23:23.879087+00:00,1,FKUSR00357,FKUSR00001,Halasuru Gate,FKKG000349,FKUSR00357,2024-01-16 05:11:57.047677+00:00,Bengaluru Central Corporation,Central Zone 2,N R SquareJunc,49.315911283333335,Medium,4,1,1,1,3,0,0,221,6,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID007826,unplanned,12.9662941,77.5870212,0.0,0.0,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-01-16 04:23:16.877000+00:00,closed,yes,2024-01-16 04:26:22.822505+00:00,Unknown,bmtc_bus,Mysore Road,High,2024-01-16 04:25:44.602354+00:00,1,FKUSR00681,FKUSR00001,Halasuru Gate,FKKG000666,FKUSR00681,2024-01-16 04:25:53.244190+00:00,Bengaluru Central Corporation,Central Zone 2,UlsoorGateJunc,2.606119833333333,Low,4,1,1,1,3,0,0,221,4,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID007828,unplanned,12.9073043,77.6008947,0.0,0.0,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2024-01-16 04:35:41.844000+00:00,closed,yes,2024-01-16 04:56:40.352529+00:00,Near [LOCATION] (roobi 2 towards [PERSON]),private_bus,Bannerghata Road,High,2024-01-16 04:36:59.764116+00:00,1,FKUSR00992,FKUSR00001,Mico Layout,FKKG000965,FKUSR00992,2024-01-16 04:56:40.351803+00:00,Bengaluru South Corporation,South Zone 2,J D MaraJunc,20.97513005,Low,4,1,1,1,3,0,0,69,1,50.15632767893999,87.31502378333333,58.74686473558559,0
FKID007829,unplanned,12.9728201,77.5386984,0.0,0.0,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-01-16 04:34:18.737000+00:00,closed,yes,2024-01-16 05:05:00.058678+00:00,Breakdown,truck,West of Chord Road,High,2024-01-16 04:38:48.829295+00:00,1,FKUSR01946,FKUSR00001,Vijayanagara,FKKG001810,FKUSR01946,2024-01-16 05:05:00.058115+00:00,Bengaluru West Corporation,West Zone 2,VijayanagarBusStandJunction,30.68868525,Medium,4,1,1,1,3,0,0,141,2,50.15632767893999,56.72794330283688,48.95739109285715,0
FKID007830,planned,13.0948944,77.597465,0.0,0.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",construction,False,2024-01-16 04:40:51.425000+00:00,closed,no,2024-01-16 05:01:36.550682+00:00,NHAI painting work in front of yelahanka coffeeday towards airport sir,Unknown,Bellary Road 2,High,2024-01-16 04:41:29.216044+00:00,1,FKUSR00215,FKUSR00001,Yelahanka,FKKG000207,FKUSR00215,2024-01-16 05:01:36.550142+00:00,Bengaluru North Corporation,North Zone 2,YelhankaCircle,20.7520857,Low,4,1,1,1,3,0,0,127,15,218.7175310090909,76.81380439461942,71.70337182127976,0
FKID007831,unplanned,12.8890467,77.6399533,0.0,0.0,"Electronics City Flyover, AM Industrial Estate, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2024-01-16 04:46:05.464000+00:00,closed,yes,2024-01-16 06:37:57.612352+00:00,This vehicle [LOCATION] gate towards Hosa road bettry problem so starting problem sir,heavy_vehicle,Hosur Road,High,2024-01-16 04:51:58.505652+00:00,1,FKUSR01399,FKUSR00001,Electronic City,FKKG001351,FKUSR01399,2024-01-16 06:37:57.611692+00:00,Bengaluru South Corporation,South Zone 2,Kudlu Gate Junc,111.8691282,Medium,4,1,1,1,3,0,0,69,2,50.15632767893999,87.31502378333333,77.44925807819149,0
FKID007832,unplanned,12.9690984,77.6064801,0.0,0.0,"Bazar Street, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2024-01-16 05:05:07.700000+00:00,closed,yes,2024-01-16 05:13:15.989443+00:00,Gear problem,lcv,Mysore Road,High,2024-01-16 05:06:05.721535+00:00,1,FKUSR01185,FKUSR00001,Ashok Nagar,FKKG001145,FKUSR01185,2024-01-16 05:13:15.988844+00:00,Bengaluru Central Corporation,Central Zone 1,OldPoliceStation-Ashoknagar,8.1381474,Low,5,1,1,1,3,0,0,78,4,50.15632767893999,78.78590957029914,63.592885176608185,0
FKID007834,unplanned,13.0174584,77.5598518,0.0,0.0,"CV Raman Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2024-01-16 06:25:42.615000+00:00,closed,no,2024-01-16 06:53:10.607301+00:00,Unknown,lcv,Tumkur Road,High,2024-01-16 06:26:08.750984+00:00,1,FKUSR00948,FKUSR00001,Yeshwanthpura,FKKG000925,FKUSR00948,2024-01-16 06:53:10.606770+00:00,Bengaluru West Corporation,West Zone 2,MS RamaiahJunc(TollGate),27.4665295,Low,6,1,1,1,3,0,0,141,5,50.15632767893999,56.72794330283688,58.30943540414594,0
FKID007839,unplanned,13.1067233,77.6021533,0.0,0.0,"Bellary Road, Krishnaja Avenue, Maruthi Nagar, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-01-16 18:54:46.368000+00:00,closed,yes,2024-01-16 19:05:24.664328+00:00,Unknown,heavy_vehicle,Bellary Road 2,High,2024-01-16 18:55:54.478027+00:00,1,FKUSR00182,FKUSR00001,Yelahanka,FKKG000175,FKUSR00182,2024-01-16 19:05:24.663817+00:00,Bengaluru North Corporation,North Zone 2,KogilluCrossJunc,10.638263616666668,Low,18,1,1,1,3,0,1,127,8,50.15632767893999,76.81380439461942,71.70337182127976,0
FKID007842,planned,12.9055399,77.5856482,0.0,0.0,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",construction,False,2024-01-16 19:23:06.827000+00:00,closed,yes,2024-01-16 19:41:46.358801+00:00,Sanitary work,Unknown,ORR West 1,High,2024-01-16 19:23:50.412895+00:00,1,FKUSR01948,FKUSR00001,J.P. Nagar,FKKG001812,FKUSR01948,2024-01-16 19:41:46.358322+00:00,Bengaluru South Corporation,South Zone 1,JP Nagar 15th cross junction,18.658855366666668,Low,19,1,1,1,3,0,1,37,4,218.7175310090909,99.52512587027029,70.9842127457627,0
FKID007844,unplanned,12.9816033,77.5943385,0.0,0.0,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-01-16 19:36:44.820000+00:00,closed,yes,2024-01-16 20:48:54.629946+00:00,Tire puncher,lcv,CBD 2,High,2024-01-16 19:39:02.966066+00:00,1,FKUSR01949,FKUSR00001,Cubbon Park,FKKG001813,FKUSR01949,2024-01-16 20:48:54.629441+00:00,Bengaluru Central Corporation,Central Zone 2,PoliceTimmaiahCircle(GPO),72.16349068333334,Medium,19,1,1,1,3,0,1,221,10,50.15632767893999,56.35158254954752,68.89357409133333,0
FKID007845,unplanned,12.9841502,77.6414011,0.0,0.0,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2024-01-16 20:09:14.669000+00:00,closed,yes,2024-01-16 20:17:39.335450+00:00,100feet om road towards 80feet om road,ksrtc_bus,Old Madras Road,High,2024-01-16 20:10:20.131518+00:00,1,FKUSR00351,FKUSR00001,Jeevanbheemanagar,FKKG000343,FKUSR00351,2024-01-16 20:15:45.136047+00:00,Bengaluru Central Corporation,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,6.507784116666667,Low,20,1,1,1,3,0,1,78,7,50.15632767893999,78.78590957029914,57.05475939479167,0
FKID007847,unplanned,13.1070291,77.6032321,0.0,0.0,"Bellary Road, Krishnaja Avenue, Maruthi Nagar, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-01-16 21:09:29.775000+00:00,closed,yes,2024-01-16 21:47:43.781137+00:00,Kogilu onflyover to wards airport eicher vehicle starting problem sir,heavy_vehicle,Bellary Road 2,High,2024-01-16 21:10:20.414228+00:00,1,FKUSR00105,FKUSR00001,Yelahanka,FKKG000099,FKUSR00105,2024-01-16 21:47:43.780522+00:00,Bengaluru North Corporation,North Zone 2,KogilluCrossJunc,38.233425366666665,Medium,21,1,1,1,3,0,1,127,8,50.15632767893999,76.81380439461942,71.70337182127976,0
FKID007850,unplanned,13.1065122,77.6008683,0.0,0.0,"Bellary Road, Kendriya Vihar Apartment, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-01-16 21:36:36.410000+00:00,closed,no,2024-01-16 22:06:22.772497+00:00,Kogilu onflyover to wards airport electrical cab starting problem sir,taxi,Bellary Road 2,High,2024-01-16 21:38:17.449636+00:00,1,FKUSR00105,FKUSR00001,Yelahanka,FKKG000099,FKUSR00105,2024-01-16 22:06:22.656057+00:00,Bengaluru North Corporation,North Zone 2,KogilluCrossJunc,29.770767616666667,Low,21,1,1,1,3,0,1,127,8,50.15632767893999,76.81380439461942,71.70337182127976,0
FKID007854,unplanned,12.9169728,77.5888751,0.0,0.0,"Silk Board Double Decker Flyover, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",vehicle_breakdown,False,2024-01-16 22:10:52.576000+00:00,closed,yes,2024-01-16 22:31:12.207771+00:00,Puncher,others,Non-corridor,Low,2024-01-16 22:12:07.647084+00:00,1,FKUSR00119,FKUSR00001,Jayanagara,FKKG000113,FKUSR00119,2024-01-16 22:31:12.207271+00:00,Bengaluru South Corporation,South Zone 1,MarenahalliRd-18thMainRdJunc,20.32718785,Low,22,1,1,1,3,0,0,37,1,50.15632767893999,99.52512587027029,82.18710564856087,0
FKID007856,unplanned,12.9630478,77.5957383,0.0,0.0,"Richmond Road Flyover, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-01-16 23:50:43.935000+00:00,closed,yes,2024-01-17 00:18:43.740043+00:00,Engine problem,lcv,Mysore Road,High,2024-01-16 23:51:57.925494+00:00,1,FKUSR00111,FKUSR00001,Halasuru Gate,FKKG000105,FKUSR00111,2024-01-17 00:18:43.739540+00:00,Bengaluru Central Corporation,Central Zone 2,BloodBankCircle,27.996742333333334,Low,23,1,1,1,3,0,0,221,3,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID007857,unplanned,12.9637926,77.596254,0.0,0.0,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-01-17 00:15:15.591000+00:00,closed,no,2024-01-17 00:18:32.001975+00:00,Back wheel puncher,auto,Mysore Road,High,2024-01-17 00:18:05.648310+00:00,1,FKUSR00111,FKUSR00111,Halasuru Gate,FKKG000105,FKUSR00111,2024-01-17 00:18:32.001433+00:00,Bengaluru Central Corporation,Central Zone 2,Richmond circle jn,3.2735072166666668,Low,0,2,1,1,3,0,0,221,5,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID007858,unplanned,12.9637451,77.5962145,0.0,0.0,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-01-17 00:20:33.293000+00:00,closed,no,2024-01-17 00:36:42.074352+00:00,Back wheel puncher,others,Mysore Road,High,2024-01-17 00:21:31.422468+00:00,1,FKUSR00111,FKUSR00001,Halasuru Gate,FKKG000105,FKUSR00111,2024-01-17 00:36:42.073774+00:00,Bengaluru Central Corporation,Central Zone 2,Richmond circle jn,16.146346233333333,Low,0,2,1,1,3,0,0,221,5,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID007859,unplanned,12.9802472,77.5705285,0.0,0.0,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-01-17 01:22:14.477000+00:00,closed,no,2024-01-17 01:28:00.230056+00:00,Starting problem,ksrtc_bus,Non-corridor,Low,2024-01-17 01:23:57.435833+00:00,1,FKUSR00806,FKUSR00806,Chamarajpet,FKKG000788,FKUSR00806,2024-01-17 01:28:00.229533+00:00,Bengaluru Central Corporation,Central Zone 2,KhodaysCircle(DV UrsCircle),5.762542216666668,Low,1,2,1,1,3,0,0,221,9,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID007861,unplanned,12.9455688,77.5285683,0.0,0.0,"Mysore Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,2024-01-17 03:54:23.719000+00:00,closed,yes,2024-01-17 05:34:41.897637+00:00,"Vehicle break down, traffic no problem",bmtc_bus,ORR West 1,High,2024-01-17 03:56:13.949530+00:00,1,FKUSR00377,FKUSR00001,Byatarayanapura,FKKG000367,FKUSR00377,2024-01-17 05:34:41.897147+00:00,Bengaluru West Corporation,West Zone 2,MysoreRd-RingRdJunc(Nayandanahallii),100.30296911666666,Medium,3,2,1,1,3,0,0,141,7,50.15632767893999,56.72794330283688,70.9842127457627,0
FKID007863,unplanned,12.9715452,77.6063927,0.0,0.0,"Field Marshal KM Cariappa Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2024-01-17 05:15:27.107000+00:00,closed,no,2024-01-17 06:12:31.713662+00:00,ಒಪೆರ ಜಂಕ್ಷನ್ ಹತ್ತಿರ ಕಾರು ಒಂದು ಪಂಚರಾಗಿ ನಿಂತಿದ್ದು ರೆಡಿ ಮಾಡಿಕೊಂಡು [PERSON] 15 ನಿಮಿಷ  ಆಗುತ್ತದೆ ಎಂದು ತಿಳಿಸಿದ್ದು ಸದರಿವಾಹನವನ್ನು ರಸ್ತೆಯ ಬದಿ ನಿಲ್ಲಿಸಿದ್ದು ಸಂಚಾರ ಸ್ವಲ್ಪ ನಿಧಾನಗತಿಯಲ್ಲಿರುತ್ತದೆ,private_car,Mysore Road,High,2024-01-17 05:21:25.411983+00:00,1,FKUSR01936,FKUSR01936,Ashok Nagar,FKKG001802,FKUSR01936,2024-01-17 06:12:31.713088+00:00,Bengaluru Central Corporation,Central Zone 1,OperaHouseJunc,57.07676813333333,Medium,5,2,1,1,3,0,0,78,3,50.15632767893999,78.78590957029914,63.592885176608185,0
FKID007864,unplanned,12.9659948,77.5953968,12.9659952,77.595415,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,True,2024-01-17 05:21:25.704000+00:00,closed,no,2024-01-17 06:23:52.149172+00:00,Break down aagide starting [PERSON] madam,bmtc_bus,Mysore Road,High,2024-01-17 05:22:44.178384+00:00,1,FKUSR00114,FKUSR00001,Halasuru Gate,FKKG000108,FKUSR00114,2024-01-17 06:23:52.148622+00:00,Bengaluru Central Corporation,Central Zone 1,Richmond circle jn,62.4407437,Medium,5,2,1,1,3,0,0,78,5,50.15632767893999,78.78590957029914,63.592885176608185,0
FKID007879,unplanned,12.9354858,77.5127681,0.0,0.0,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2024-01-17 21:44:23.987000+00:00,closed,yes,2024-01-17 22:02:47.497968+00:00,Among the car was off road at [LOCATION] due to empty fuel.traffic slow moving towards outgoing side,private_car,Mysore Road,High,2024-01-17 21:46:40.305525+00:00,1,FKUSR00599,FKUSR00001,Jnanabharathi,FKKG000587,FKUSR00599,2024-01-17 22:02:47.497457+00:00,Bengaluru West Corporation,West Zone 1,UniversityJunc(Janabharti),18.39184095,Low,21,2,1,1,3,0,1,175,2,50.15632767893999,58.84530802333334,63.592885176608185,0
FKID007881,unplanned,13.0173714,77.5568976,0.0,0.0,"Mumbai Bengaluru Highway, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2024-01-17 22:20:04.838000+00:00,closed,yes,2024-01-17 22:49:52.047074+00:00,Yeshwanthapura On Flyover Incoming Tata Ace Puncher Traffic One Side Moment sir,lcv,Tumkur Road,High,2024-01-17 22:21:47.253708+00:00,1,FKUSR00109,FKUSR00001,Yeshwanthpura,FKKG000103,FKUSR00109,2024-01-17 22:49:51.695713+00:00,Bengaluru West Corporation,West Zone 2,YeshwanthpuraCircle,29.780961883333337,Low,22,2,1,1,3,0,0,141,19,50.15632767893999,56.72794330283688,58.30943540414594,0
FKID007883,unplanned,12.9662418,77.5358195,0.0,0.0,"Sha Shi Marulayya Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-01-17 22:39:19.528000+00:00,closed,yes,2024-01-17 22:46:55.349950+00:00,5th main to attiguppe junction,bmtc_bus,West of Chord Road,High,2024-01-17 22:41:51.475033+00:00,1,FKUSR00054,FKUSR00001,Vijayanagara,FKKG000048,FKUSR00054,2024-01-17 22:46:55.349313+00:00,Bengaluru West Corporation,West Zone 2,5thMainRPC Layout-Vijayanagar,7.597021883333332,Low,22,2,1,1,3,0,0,141,2,50.15632767893999,56.72794330283688,48.95739109285715,0
FKID007886,unplanned,12.9832155,77.6380321,0.0,0.0,"Old Madras Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2024-01-17 23:37:31.979000+00:00,closed,yes,2024-01-17 23:57:47.529150+00:00,Vehicle off-road,heavy_vehicle,Old Madras Road,High,2024-01-17 23:38:44.984008+00:00,1,FKUSR01164,FKUSR00001,Jeevanbheemanagar,FKKG001124,FKUSR01164,2024-01-17 23:57:47.528560+00:00,Bengaluru Central Corporation,Central Zone 1,OldMadrasRd-DoubleRdJunc,20.259159333333333,Low,23,2,1,1,3,0,0,78,3,50.15632767893999,78.78590957029914,57.05475939479167,0
FKID007887,unplanned,13.0144042,77.5837607,0.0,0.0,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",others,False,2024-01-18 01:29:04.985000+00:00,closed,yes,2024-01-18 08:15:24.721842+00:00,Marriage functions going on at gate no 4 gayatrivihar palace ground,Unknown,Bellary Road 1,High,2024-01-18 01:33:07.619529+00:00,1,FKUSR01954,FKUSR00001,Sadashivanagar,FKKG001818,FKUSR01954,2024-01-18 08:15:24.721370+00:00,Bengaluru West Corporation,West Zone 2,MekhriCircle,406.3289395,Critical,1,3,1,1,3,0,0,141,25,124.31282071161388,56.72794330283688,64.99083835017825,0
FKID007889,unplanned,12.925105,77.5502927,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,2024-01-18 03:23:44.442000+00:00,closed,no,2024-01-18 03:33:19.792659+00:00,"[LOCATION] towards kathriguppe, traffic no problem.pulled to road side",taxi,ORR West 1,High,2024-01-18 03:30:28.460009+00:00,1,FKUSR01117,FKUSR00001,Banashankari,FKKG001079,FKUSR01117,2024-01-18 03:33:19.792181+00:00,Bengaluru West Corporation,West Zone 1,KatriguppeJunction,9.589169683333331,Low,3,3,1,1,3,0,0,175,4,50.15632767893999,58.84530802333334,70.9842127457627,0
FKID007890,unplanned,12.9206912,77.5858801,0.0,0.0,"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",vehicle_breakdown,False,2024-01-18 04:25:04.654000+00:00,closed,yes,2024-01-18 04:50:47.685941+00:00,due to starting problem,lcv,Non-corridor,Low,2024-01-18 04:26:00.668043+00:00,1,FKUSR01647,FKUSR00001,Jayanagara,FKKG001541,FKUSR01647,2024-01-18 04:50:47.685367+00:00,Bengaluru South Corporation,South Zone 1,Arbindo Circle,25.71718945,Low,4,3,1,1,3,0,0,37,4,50.15632767893999,99.52512587027029,82.18710564856087,0
FKID007895,unplanned,13.0145981,77.572572,0.0,0.0,"CV Raman Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",others,False,2024-01-18 08:48:10.747000+00:00,closed,yes,2024-01-18 18:46:34.913018+00:00,Starting problem,Unknown,Non-corridor,Low,2024-01-18 08:48:52.538244+00:00,1,FKUSR00752,FKUSR00001,Sadashivanagar,FKKG000736,FKUSR00752,2024-01-18 18:46:34.912338+00:00,Bengaluru West Corporation,West Zone 2,SadashivnagarJunc,598.4027556333333,Critical,8,3,1,1,3,0,1,141,8,124.31282071161388,56.72794330283688,82.18710564856087,0
FKID007899,unplanned,12.975131,77.6254972,0.0,0.0,"Old Madras Road, Ramayya Circle, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",vehicle_breakdown,False,2024-01-18 19:19:34.043000+00:00,closed,yes,2024-01-18 20:12:38.919520+00:00,Unknown,bmtc_bus,Old Madras Road,High,2024-01-18 19:21:26.930304+00:00,1,FKUSR01955,FKUSR00009,Halasur,FKKG001819,FKUSR01955,2024-01-18 20:12:38.918987+00:00,Bengaluru Central Corporation,Central Zone 1,RamaiahCircle-UlsoorPoliceStation,53.08126645,Medium,19,3,1,1,3,0,1,78,2,50.15632767893999,78.78590957029914,57.05475939479167,0
FKID007900,unplanned,12.9831921,77.5954917,0.0,0.0,"Infantry Road, Income Tax Colony, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-01-18 19:47:38.182000+00:00,closed,yes,2024-01-18 20:41:31.553611+00:00,Filter jam,others,CBD 2,High,2024-01-18 19:49:18.186966+00:00,1,FKUSR00519,FKUSR00009,Cubbon Park,FKKG000508,FKUSR00519,2024-01-18 20:41:31.553093+00:00,Bengaluru Central Corporation,Central Zone 2,CoffeeBoardJunc,53.88951821666667,Medium,19,3,1,1,3,0,1,221,3,50.15632767893999,56.35158254954752,68.89357409133333,0
FKID007901,unplanned,12.9207974,77.620239,0.0,0.0,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,2024-01-18 20:18:36.660000+00:00,closed,yes,2024-01-18 20:28:08.928976+00:00,vehicle clutch problem not moving vehicle. traffic slow movement sir,private_bus,Hosur Road,High,2024-01-18 20:21:02.533155+00:00,1,FKUSR01284,FKUSR00009,Madiwala,FKKG001244,FKUSR01284,2024-01-18 20:28:08.928435+00:00,Bengaluru South Corporation,South Zone 2,AyyappaTempleJunc,9.537807249999998,Low,20,3,1,1,3,0,1,69,8,50.15632767893999,87.31502378333333,77.44925807819149,0
FKID007904,unplanned,12.9320111,77.6870396,0.0,0.0,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-18 21:05:09.260000+00:00,closed,yes,2024-01-18 21:34:09.560140+00:00,Good morning sir.. [PERSON] flyover towards Kadubisanahalli main road bus breakdown sir traffic slow moment irutte sir,private_bus,ORR East 1,High,2024-01-18 21:08:22.354177+00:00,1,FKUSR00632,FKUSR00009,HAL Old Airport,FKKG000619,FKUSR00632,2024-01-18 21:29:40.693493+00:00,Bengaluru East Corporation,East Zone 1,Deverabeesanahalli-ORR Junc,24.52389155,Low,21,3,1,1,3,0,1,67,4,50.15632767893999,55.38436368681592,70.00507454057971,0
FKID007905,unplanned,12.9417283,77.6969315,0.0,0.0,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-18 21:32:15.652000+00:00,closed,yes,2024-01-18 22:55:41.331233+00:00,Above LGV vehicle break Down at near croma main Road gear clutch problem sir,lcv,ORR East 1,High,2024-01-18 21:34:14.387089+00:00,1,FKUSR00211,FKUSR00009,HAL Old Airport,FKKG000203,FKUSR00211,2024-01-18 22:55:41.330661+00:00,Bengaluru East Corporation,East Zone 1,Kadubeesanahalli-ORR Junc,83.42797768333334,Medium,21,3,1,1,3,0,1,67,7,50.15632767893999,55.38436368681592,70.00507454057971,0
FKID007906,unplanned,12.9517271,77.5906713,0.0,0.0,"KH Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",vehicle_breakdown,False,2024-01-18 21:37:42.033000+00:00,closed,yes,2024-01-18 22:44:23.651536+00:00,ಸಿದ್ದಾಪುರ,bmtc_bus,Non-corridor,Low,2024-01-18 21:39:26.086784+00:00,1,FKUSR01854,FKUSR00009,Wilson Garden,FKKG001735,FKUSR01854,2024-01-18 22:44:23.651002+00:00,Bengaluru Central Corporation,Central Zone 2,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),66.69363336666667,Medium,21,3,1,1,3,0,1,221,4,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID007911,unplanned,12.957911,77.5535752,0.0,0.0,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-01-18 22:27:32.232000+00:00,closed,yes,2024-01-18 22:51:08.014995+00:00,battery problem,lcv,Mysore Road,High,2024-01-18 22:28:51.166061+00:00,1,FKUSR00065,FKUSR00001,Chamarajpet,FKKG000059,FKUSR00065,2024-01-18 22:51:08.014455+00:00,Bengaluru Central Corporation,Central Zone 2,toll gate mysore road,23.59637425,Low,22,3,1,1,3,0,0,221,8,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID007912,unplanned,12.9822816,77.6033728,0.0,0.0,"Central Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-01-18 22:56:53.791000+00:00,closed,yes,2024-01-18 23:23:09.864577+00:00,Bmtc bus off road steering problem,bmtc_bus,Non-corridor,Low,2024-01-18 22:58:58.367469+00:00,1,FKUSR00474,FKUSR00009,Shivajinagar,FKKG000463,FKUSR00474,2024-01-18 23:23:09.863942+00:00,Bengaluru Central Corporation,Central Zone 2,Shivajinagar(BRV)Junction,26.267882366666665,Low,22,3,1,1,3,0,0,221,6,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID007914,unplanned,12.95568042,77.71708396,0.0,0.0,"HAL Airport Road, Spectra Cypress, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2024-01-18 23:16:33.074000+00:00,closed,yes,2024-01-19 00:07:21.664093+00:00,Water tanker breakdown at Vibgyor cross road towards [LOCATION].,others,Varthur Road,High,2024-01-18 23:17:42.415300+00:00,1,FKUSR00697,FKUSR00009,Whitefield,FKKG000681,FKUSR00697,2024-01-19 00:07:21.663566+00:00,Bengaluru East Corporation,East Zone 1,KundanahalliGateJunc,50.8098261,Medium,23,3,1,1,3,0,0,67,4,50.15632767893999,55.38436368681592,56.79415466066666,0
